0.152711	-0.125188	0.166556	-0.132064	0.135652	0.271962	0.051403	-0.144509	0.072586	-0.211009	0.088509	-0.137775	0.071514	0.190028	0.145670	-0.103561	-0.081093	0.017228	0.032741	-0.182650	-0.032787	0.037940	0.129429	0.030768	-0.141795	0.146622	0.204199	0.173336	-0.006779	0.159984	0.066749	-0.162125	-0.093981	-0.218276	0.078979	0.207230	-0.007775	-0.158980	0.130144	-0.017449	0.087158	0.207093	-0.008605	0.136204	0.080665	0.144092	-0.013039	0.156548	0.153832	-0.138576	-0.103394	0.024395	0.092867	-0.057019	-0.062984	-0.133337	-0.013494	-0.031707	-0.088300	-0.161365	0.053366	-0.051658	-0.135281	0.014362	
-0.044987	0.169494	-0.223378	0.020121	-0.024726	0.061138	-0.088157	-0.038265	-0.136110	-0.235429	-0.074896	0.031861	-0.008331	-0.016151	-0.017409	0.112170	0.127183	0.046600	0.021240	0.020989	0.020823	-0.174689	0.013624	0.250592	0.048748	0.037605	-0.368468	-0.048592	-0.146220	-0.052674	-0.000914	0.076591	-0.032436	0.145598	-0.042022	0.068562	-0.180134	0.223683	-0.087032	0.155395	0.008763	-0.210715	-0.282514	-0.138605	0.184045	-0.006087	-0.013162	-0.025057	-0.046003	0.082360	0.161317	0.103461	0.017368	0.027213	-0.062539	0.189330	0.109980	-0.105662	-0.019685	0.009433	0.016954	0.173804	-0.078397	-0.101293	
-0.102854	-0.191793	-0.066783	-0.112754	-0.025418	0.007763	-0.084386	-0.027749	-0.138654	-0.007707	0.153372	-0.077787	-0.317745	-0.173650	-0.013292	0.123660	-0.114233	-0.087590	0.075335	-0.024497	-0.007151	-0.091597	-0.071997	0.211346	-0.038968	0.100386	-0.189552	-0.006418	-0.131247	0.012969	0.079359	0.101636	0.060939	0.139392	0.058112	0.055133	0.061543	0.090880	-0.077147	0.160767	-0.097738	-0.075299	-0.191784	-0.139137	0.182715	-0.226748	-0.009531	-0.078816	-0.042394	0.134911	0.014200	0.107017	-0.104536	-0.134830	0.084250	0.131128	-0.139171	-0.131790	-0.022563	0.141533	-0.044736	0.086116	-0.322252	-0.263327	
-0.014681	-0.001543	0.042741	-0.069248	-0.024808	0.060898	-0.086387	-0.033598	-0.134868	-0.011119	0.007654	-0.029270	-0.274971	-0.128383	-0.016178	-0.111001	-0.004290	0.264371	-0.046485	-0.024661	0.049715	-0.175094	0.076279	0.257218	-0.120767	0.092438	-0.306601	0.026422	-0.143190	0.072443	0.024025	0.133907	0.104505	0.144963	0.103065	0.065428	0.189105	0.225515	-0.078893	0.112844	0.182782	0.004367	0.068189	-0.139066	0.183598	-0.028561	-0.199142	-0.047399	0.062531	-0.112293	0.222591	0.105641	-0.050464	-0.087924	-0.137339	0.135141	-0.026123	-0.038078	-0.019141	0.120817	-0.112870	0.171580	-0.209079	-0.030537	
-0.082637	0.239066	0.268501	0.033997	-0.025411	0.061144	-0.074848	-0.031421	-0.087598	0.000523	-0.177260	0.041158	0.195427	-0.027787	-0.024117	0.127583	-0.227593	0.305388	-0.103625	0.006284	0.028195	-0.181311	0.083154	0.246507	-0.017023	-0.051794	-0.337468	0.009050	-0.144935	0.159525	-0.054903	0.107641	-0.009167	-0.018122	0.058065	0.074156	-0.059633	0.225124	-0.167112	0.090049	0.043116	-0.060529	-0.069866	-0.139533	-0.063356	0.172452	-0.009335	-0.014793	-0.034786	0.161406	-0.010834	-0.058874	0.035889	-0.012746	0.078418	-0.036690	-0.167337	0.143971	0.027086	0.087029	-0.027001	0.174848	0.035910	-0.155905	
-0.162223	0.200807	-0.078763	-0.116974	-0.000553	-0.006817	-0.073263	0.219561	0.082930	0.003912	0.063402	-0.044901	0.289599	-0.144901	-0.057140	-0.036402	-0.048393	-0.083795	-0.021810	0.051027	-0.119380	0.196802	0.021771	-0.184427	-0.112415	0.111529	0.117001	0.002941	0.167050	-0.073461	-0.071644	0.091534	0.058874	0.166082	-0.119897	0.045104	-0.080402	0.116120	0.190274	0.068014	0.012686	-0.103806	-0.102673	0.241868	0.174761	0.120346	0.033148	-0.152880	-0.175525	0.244455	-0.008848	0.076255	-0.090332	-0.056552	-0.013947	0.199370	0.102592	0.126148	-0.105063	0.017897	-0.021656	-0.015304	-0.130447	-0.106857	
-0.091806	0.005950	-0.000950	-0.108404	0.081972	0.000907	-0.073783	0.225063	0.081375	0.006077	0.094183	0.047260	0.285792	-0.148414	-0.403200	-0.025496	0.070755	0.336810	0.109905	0.018779	-0.144554	0.201282	0.019283	0.049867	-0.124877	-0.054024	0.125549	-0.016416	0.167791	0.019228	-0.057341	0.067089	-0.000010	0.162697	-0.025204	0.059998	0.054682	0.014440	0.195892	0.071798	0.043935	0.015715	0.096111	0.254738	0.117872	0.019139	-0.045540	-0.102189	-0.046825	0.175972	0.109213	0.076943	-0.096343	-0.092941	0.117639	0.186028	0.081331	0.130827	-0.111675	0.078684	-0.100251	-0.017163	0.047081	-0.106149	
-0.039530	0.104129	-0.227935	-0.015892	0.096501	-0.008020	-0.072484	0.221513	0.080874	0.004922	-0.120072	0.007702	0.279923	-0.080381	-0.047327	0.183987	0.212413	0.058163	0.044232	0.030476	0.006829	0.195615	0.011999	-0.006342	-0.020581	0.004074	0.111688	-0.051106	0.168105	-0.129477	-0.001702	0.028270	-0.106407	0.167486	-0.067876	0.167549	0.179581	0.119020	0.188353	0.075277	-0.206267	0.198435	-0.164191	0.233184	0.173611	-0.098042	-0.158068	-0.025950	-0.069257	0.006984	0.187452	0.077150	0.008019	0.014356	-0.095387	0.199395	-0.114942	0.134370	-0.102179	0.038180	0.033842	-0.016614	-0.078561	0.118570	
-0.099087	-0.134608	-0.166228	0.020811	0.099200	-0.109732	-0.147806	0.231686	0.267158	0.025225	-0.302605	0.038618	0.202317	-0.023766	0.037260	-0.103534	-0.028410	0.154118	0.034407	-0.001740	0.075988	0.184582	0.007599	-0.020147	0.017484	-0.056264	-0.037600	-0.018788	0.174308	-0.043919	0.049804	0.056880	-0.032486	0.238990	-0.040202	0.181632	-0.069018	0.113197	0.037621	-0.182285	-0.047198	0.025297	0.092371	0.157044	-0.051772	-0.184911	0.184695	0.017277	0.013692	0.080989	-0.012837	0.075979	0.028647	-0.017787	-0.133006	0.207970	-0.161055	0.134236	0.143284	0.063068	-0.017981	-0.095116	-0.309582	0.121668	
-0.081247	0.215323	0.049306	-0.079376	0.090582	-0.004282	0.074857	0.333345	0.269165	0.027635	-0.072244	0.052457	0.211174	-0.024478	0.042874	0.122250	0.179036	0.191068	-0.022364	-0.019188	0.034912	0.196584	0.010032	-0.010745	-0.092905	-0.092956	-0.028330	0.040522	0.170499	-0.076726	-0.025119	0.035874	-0.004644	0.235164	-0.075807	0.176491	-0.082830	0.115362	0.191556	-0.226205	0.182384	-0.059125	-0.079876	0.163428	-0.066356	0.019415	0.000666	-0.010656	-0.036705	0.254228	0.184121	0.071295	0.094397	0.050286	0.079630	0.205802	0.109518	0.143602	-0.000525	0.025285	-0.024818	-0.107630	0.060375	-0.109722	
-0.052402	0.132212	-0.079732	-0.100976	-0.098557	-0.157998	0.100136	0.219333	0.044410	0.063992	-0.028494	0.037857	0.186674	0.059009	-0.082132	-0.033168	-0.047509	-0.206653	-0.007679	0.087058	-0.123936	-0.010396	0.014940	-0.181219	-0.086742	-0.182282	0.116162	0.116751	0.097444	0.050020	-0.151456	0.033068	0.071806	-0.072682	-0.195474	-0.029044	-0.069516	0.005189	0.175588	-0.218364	0.010437	-0.101448	-0.115643	0.151603	-0.211409	0.115071	0.035466	-0.153744	-0.172315	-0.028834	-0.008148	0.067495	0.230454	-0.131011	-0.035336	-0.164531	0.095216	0.210261	0.012345	0.011368	-0.129325	-0.094254	-0.128631	-0.110451	
0.160873	0.098788	-0.035081	0.122579	-0.026489	0.078166	-0.099634	0.050431	0.052316	0.279034	0.185579	-0.130496	-0.098606	0.188237	-0.154292	-0.094348	-0.028881	-0.253223	0.042670	0.190643	-0.069724	0.086372	-0.020214	-0.147798	-0.142460	0.145424	-0.031277	-0.066931	-0.011341	0.166244	0.075404	-0.157837	-0.082124	-0.052092	0.136052	-0.057624	0.161402	0.102306	0.082587	0.096561	0.106418	-0.045686	0.119357	0.274205	0.179484	0.049636	0.087483	0.048011	0.155957	-0.148822	0.030950	-0.037057	0.083364	-0.044697	0.244815	-0.131512	0.079247	0.005988	0.098019	0.026651	0.051102	-0.184274	-0.132221	-0.194878	
0.081471	-0.022234	-0.024366	-0.045626	-0.082097	0.211388	0.101257	0.038894	-0.027221	0.111059	0.189445	0.051330	-0.149402	0.010822	-0.130698	-0.090392	-0.017872	-0.253280	-0.135699	0.191296	-0.065636	0.286980	-0.085714	-0.036040	-0.045746	-0.027987	-0.042765	0.114280	0.144991	0.109371	-0.105667	-0.137460	0.148082	-0.139661	-0.107571	-0.015907	0.191102	-0.012591	-0.045408	0.169213	0.106133	-0.044421	0.117899	0.033321	0.257966	0.009806	0.087085	0.046933	0.013352	-0.122639	0.033729	-0.116659	-0.144401	-0.224671	0.246369	-0.048993	-0.073157	0.169927	-0.011460	-0.170569	-0.141457	0.076444	0.115337	-0.190751	
-0.046549	0.143625	0.005043	0.027252	-0.011458	0.183837	0.124728	0.062906	-0.126141	-0.090852	-0.045717	0.047205	-0.188061	-0.014817	-0.107916	-0.015232	0.377430	-0.341425	0.010786	0.360467	0.109064	-0.168318	0.028008	0.013082	0.020875	-0.012019	0.096094	-0.022744	-0.148711	-0.090093	-0.015870	-0.089874	-0.001032	-0.020356	-0.059953	0.077113	-0.072994	0.218910	-0.159751	0.061799	0.237126	0.059980	-0.083311	0.078703	-0.069586	-0.020414	-0.201997	0.031627	0.009670	0.075412	0.018971	-0.068872	0.083710	0.027127	-0.045703	-0.032833	0.098404	0.094318	0.022052	0.013005	0.027557	0.176533	-0.203707	-0.168991	
-0.031021	-0.030770	-0.219420	-0.077430	-0.014018	0.186634	0.126699	0.065118	-0.123238	-0.092395	-0.031629	0.005361	-0.190098	0.057239	-0.029406	0.024999	0.209532	-0.340953	0.087773	0.043987	0.074955	-0.166414	0.087196	0.007422	-0.072042	-0.165837	0.085811	-0.051311	-0.149161	0.030665	-0.147370	-0.008449	-0.054643	-0.022583	-0.078988	0.074743	0.076882	0.216254	-0.159242	0.068294	-0.136701	0.148577	-0.136482	-0.072465	-0.069908	0.368657	0.114070	0.025266	-0.170566	-0.022618	0.112432	-0.070238	0.198343	-0.032282	-0.033508	-0.033053	-0.138523	0.102837	0.022585	0.002808	0.034576	0.174113	-0.180117	0.144149	
-0.086356	0.211659	-0.144342	0.034292	-0.008220	0.183878	0.126761	0.049411	-0.125942	-0.088230	-0.253656	0.031571	-0.186032	0.000460	-0.103926	0.248386	-0.024138	-0.336198	0.020709	0.015753	0.040566	-0.165112	0.141067	0.022720	0.057669	-0.065781	0.095702	-0.051030	-0.147689	-0.074142	0.056744	-0.039210	-0.013087	-0.018641	-0.045972	0.077341	-0.173307	0.215475	-0.154482	0.063670	0.015897	-0.158030	-0.295070	-0.071716	-0.132765	0.125777	-0.014386	0.122744	-0.075850	0.141282	-0.130451	-0.069426	0.028817	0.035870	-0.266250	-0.032073	0.116605	0.086120	0.021568	-0.004046	-0.018706	0.180636	0.051512	0.041070	
-0.136099	-0.099557	0.015021	-0.008918	-0.007620	0.189042	0.207437	0.057305	-0.125720	-0.011217	0.186812	0.035946	-0.180927	0.125503	-0.114127	0.091622	0.143710	-0.329747	0.145739	0.026989	0.144856	-0.157509	-0.110619	0.150637	0.004429	-0.069735	0.100286	0.120354	-0.081030	-0.042534	-0.112940	-0.038547	0.175663	-0.308129	-0.108773	0.077357	0.201420	0.075611	0.007943	0.021620	-0.067207	0.040394	0.138351	0.035711	-0.032146	0.176121	0.009714	0.232632	0.024559	-0.102585	0.081157	-0.182604	0.146216	-0.007844	0.144204	-0.061451	-0.015043	0.087024	0.178690	0.024713	-0.138627	0.089919	0.031698	0.068819	
-0.003684	0.127902	-0.075647	-0.092600	-0.012440	0.185932	0.208609	0.208283	-0.132915	-0.005790	-0.024431	0.055907	-0.125473	0.015655	-0.112966	-0.038297	-0.056964	-0.288971	-0.052975	0.083347	-0.124697	-0.219980	-0.097125	-0.182637	-0.085908	0.032215	0.115780	0.046188	-0.086985	0.053769	-0.037668	0.000257	0.075943	-0.192995	-0.157268	0.079231	0.039391	0.072664	0.004880	0.004950	0.018067	-0.104259	-0.118559	0.036517	-0.029595	0.108940	0.113946	-0.152520	-0.154197	-0.214541	0.227995	-0.181246	0.179983	-0.122861	-0.076608	-0.063059	0.217860	0.060740	0.180607	0.016566	-0.122522	0.091481	-0.209219	-0.120884	
-0.027880	-0.071605	0.155680	-0.105154	0.116018	0.187595	0.210951	-0.013634	-0.133581	-0.005625	-0.040341	0.005851	-0.124349	0.054157	-0.112517	0.096770	0.078861	-0.301784	0.091470	-0.045931	0.156061	-0.151032	-0.109311	0.145287	-0.085830	-0.170456	0.115385	0.110570	-0.050144	0.043329	-0.143851	-0.003666	0.130437	-0.152502	-0.192852	0.134849	0.090349	-0.212502	0.004925	0.000276	-0.059433	0.047811	-0.124551	0.035652	-0.031339	0.023149	0.028676	0.330503	-0.177307	-0.014906	0.111130	-0.179818	0.207200	-0.114547	0.022506	-0.062782	-0.129316	0.087782	0.184676	-0.003920	-0.126003	0.057479	-0.148625	0.062524	
-0.068344	-0.120110	-0.030038	0.074010	0.141927	0.169905	0.112996	-0.147169	-0.011944	-0.083609	-0.117340	-0.015871	-0.163565	-0.020287	0.049959	0.032665	-0.034968	-0.280244	-0.065108	-0.008155	0.017840	-0.153684	0.145030	0.020810	0.081804	-0.132782	0.191441	0.091713	-0.188722	-0.116879	0.133785	-0.069987	-0.082859	-0.017987	-0.045025	0.234005	0.079618	-0.097729	-0.149512	0.116450	0.022225	-0.030219	-0.132821	-0.062340	-0.141522	-0.080431	0.058908	0.146004	0.092879	-0.255956	0.214322	0.057987	-0.024207	0.063100	0.061145	0.060962	0.274871	0.019758	0.006877	-0.023301	0.065396	0.192920	0.285899	-0.196538	
-0.042381	0.129388	-0.173361	-0.017391	0.140800	0.020421	0.095746	-0.142188	-0.015013	-0.076486	-0.229897	0.027994	-0.146006	-0.036591	0.046086	-0.210371	0.209843	-0.278120	0.011083	-0.168402	-0.021403	0.139479	-0.044959	-0.011822	0.100216	-0.019947	0.173427	0.135349	-0.193439	-0.023349	0.089037	-0.053634	0.022299	-0.010180	-0.069106	0.239705	-0.146374	-0.104800	-0.146097	0.124033	-0.203112	-0.140787	-0.277214	-0.055212	-0.143209	-0.158217	0.204985	0.139580	-0.079548	0.067155	-0.043784	0.059646	0.037597	0.042162	-0.195197	0.073218	0.044954	0.015096	0.007691	0.002461	0.009428	0.195849	0.053853	0.054470	
-0.131757	-0.080827	0.164453	-0.004680	0.149229	0.166748	0.112194	-0.146965	-0.014355	-0.073624	0.094454	0.036277	-0.154486	0.053538	0.118415	0.014043	0.081709	-0.276278	0.145806	-0.183516	-0.037272	0.074577	0.142270	0.018788	0.007263	-0.115418	0.204027	0.116511	-0.198156	0.001262	0.208121	-0.039246	0.134406	-0.230458	-0.114716	0.243060	0.106131	-0.258950	-0.148116	0.123039	0.019400	0.093788	-0.015924	-0.061219	-0.146493	0.102340	0.026411	0.160020	0.004084	-0.089898	0.093915	0.063913	0.209121	0.109845	0.012303	0.057863	-0.016944	0.006848	-0.015964	0.022547	-0.128547	0.191985	-0.135101	0.031645	
-0.016344	0.085154	-0.225692	0.162325	0.004960	0.170632	0.116549	-0.075987	-0.019917	-0.086372	0.061066	-0.054669	-0.183384	-0.004986	-0.100623	-0.019892	0.205111	-0.276854	0.003434	-0.002755	0.014464	-0.161917	0.140539	0.016798	0.049526	-0.013911	0.098168	-0.047995	-0.150574	-0.176248	0.013078	-0.053535	-0.228190	-0.015972	-0.005245	0.080866	0.304352	0.211880	-0.155741	0.277859	-0.197239	0.083667	-0.032837	-0.070978	-0.139797	-0.285746	-0.194779	0.101862	-0.011263	-0.032376	0.032482	-0.009108	-0.042223	0.026441	-0.049339	-0.026979	0.022182	0.080257	0.020500	-0.041912	0.040197	0.190555	-0.086565	-0.086444	
-0.169692	-0.064410	-0.029826	-0.108001	0.112276	-0.013773	-0.094204	-0.140335	-0.136277	0.060893	0.000749	-0.125855	-0.297109	-0.135444	0.092059	0.030042	-0.033340	-0.281973	0.117942	-0.008076	0.019112	-0.041908	0.174644	0.021800	-0.117505	0.098613	0.201573	-0.007868	-0.005197	0.065839	0.027194	0.079238	0.086408	-0.123887	0.018854	0.199140	0.081920	0.041568	-0.029356	0.116877	0.024686	-0.033946	-0.127978	-0.248468	0.068616	0.022009	0.059214	0.150637	-0.145786	-0.164382	0.214599	0.092287	-0.074742	-0.136277	0.005042	-0.105989	0.096119	-0.253858	-0.033630	0.163664	-0.104777	0.079951	-0.141672	-0.192389	
0.154322	-0.084424	0.092724	0.162555	0.142306	0.040640	-0.129871	0.004057	-0.120778	0.145239	-0.039411	0.181293	-0.057396	0.193526	-0.032210	0.091926	0.117651	-0.311557	-0.188099	-0.044429	0.147551	-0.020121	-0.159075	0.146498	0.173258	0.157206	0.092265	-0.130361	0.091134	0.133630	-0.164203	0.138298	0.036494	-0.162165	0.145639	0.146854	0.095922	-0.054561	-0.106247	0.022200	-0.062036	0.039636	-0.101762	-0.011803	0.031799	0.047445	0.021001	0.225488	-0.126217	-0.052399	0.083250	-0.208005	-0.009530	0.198308	0.025300	-0.215388	-0.015366	-0.066322	0.097861	0.184102	0.043890	-0.132662	-0.101188	0.066024	
-0.124941	-0.102531	-0.101470	-0.010232	0.208744	0.124919	-0.130816	0.007976	-0.120449	0.130339	0.189267	0.017561	-0.027001	0.130227	0.157443	-0.056549	0.146207	0.025519	0.096728	0.268798	0.046528	-0.003980	-0.259143	-0.048848	-0.026727	0.041349	-0.141673	0.104975	0.096003	0.030515	-0.108974	0.072925	0.153143	-0.175882	-0.096721	0.144017	0.204668	0.040109	-0.096293	0.052160	-0.077460	0.041821	0.152367	-0.026913	0.041900	0.147628	-0.011712	-0.007912	0.022723	-0.101513	0.085900	-0.215865	0.143859	-0.049534	0.151265	-0.179220	-0.132841	-0.080988	-0.073104	0.127395	-0.133571	-0.134467	0.270816	0.206085	
-0.005592	0.061092	0.121155	-0.099124	0.210689	0.121952	-0.132906	0.003084	-0.124123	0.134564	0.005257	-0.024188	-0.026694	-0.124796	0.160520	0.058652	-0.046373	0.022701	-0.056504	0.281573	0.080245	0.001143	-0.258499	-0.062883	-0.111218	0.096931	-0.135247	0.008956	0.092638	0.069233	0.020967	0.077611	0.092276	-0.159488	0.008194	0.147983	0.187404	0.039301	-0.092547	0.052764	0.157422	-0.154657	0.046863	-0.027737	0.043580	-0.052986	0.149181	0.086216	-0.148839	-0.218734	0.240171	-0.215840	-0.061590	-0.119755	-0.067999	-0.175983	-0.022364	-0.078482	-0.073616	0.147574	-0.106240	-0.134173	-0.202815	-0.257352	
0.098043	-0.190169	-0.019013	0.082799	0.202765	0.120303	-0.132401	0.006080	-0.121572	0.139622	-0.040740	0.060605	-0.029930	0.188148	0.151496	-0.173663	-0.122722	0.021919	-0.146857	0.242226	0.064742	-0.005023	-0.253711	-0.059113	0.182434	0.164492	-0.125434	-0.133045	0.091730	0.135974	-0.155936	0.113387	0.041111	-0.160660	0.098454	0.146966	-0.047238	0.036978	-0.100723	0.040001	-0.062502	-0.171475	-0.126525	-0.025386	0.036640	-0.071912	0.189113	0.154060	0.122791	0.018481	-0.102928	-0.210763	0.003048	0.147080	0.137487	-0.182653	0.139889	-0.078839	-0.073068	0.171571	-0.027079	-0.133451	0.037263	-0.030533	
-0.075392	-0.328244	-0.224509	0.036500	0.211269	0.066129	-0.123857	0.000659	-0.118379	0.031919	-0.056460	0.051171	-0.005705	0.065582	0.154332	0.130636	0.106374	0.034385	0.008919	0.284107	0.025809	-0.170277	0.005152	0.251778	0.015212	-0.062108	-0.335615	-0.020762	0.148168	-0.074571	-0.028476	0.042083	0.010551	-0.180949	-0.048765	0.077419	-0.070153	0.221341	-0.097484	0.060503	0.042581	0.251489	-0.083556	-0.116873	0.036583	0.019035	-0.202359	-0.029331	-0.031853	0.077888	0.125171	-0.057391	0.070384	0.027906	-0.029068	0.189056	0.107750	-0.103824	-0.071958	0.100273	-0.047475	-0.131449	0.046193	0.035277	
