0.077315	-0.086939	-0.071795	0.080507	0.059423	0.057284	-0.064544	0.081087	-0.069718	-0.079339	-0.063560	-0.074601	0.063786	-0.075785	0.055159	0.075421	-0.078326	0.066684	0.065238	0.085818	-0.038513	-0.080388	0.072655	-0.054730	-0.065506	-0.083566	0.077940	-0.082862	-0.065425	0.080464	-0.091844	-0.055988	0.078426	0.047603	-0.082717	0.065524	-0.069299	0.079531	0.094461	-0.039992	-0.065873	-0.075348	0.075114	0.067983	0.068431	0.092707	0.069297	0.090286	-0.080659	-0.085694	0.098191	-0.066906	-0.072156	-0.070795	-0.050796	0.091987	-0.063019	-0.063837	0.066617	0.073969	0.063246	-0.092292	-0.080980	-0.078729	-0.087967	-0.066833	-0.066001	0.051357	-0.046004	0.048157	0.082633	-0.088325	0.090480	-0.052846	0.073417	-0.088026	0.083094	-0.067102	-0.069276	-0.094495	0.073587	0.072000	0.086156	0.066583	0.054160	0.066503	0.071313	0.066754	0.065804	0.050865	0.087908	0.069932	0.097428	0.059225	-0.076104	-0.078027	-0.078785	-0.097691	0.074505	-0.086347	
0.074627	-0.053011	-0.100127	0.067942	0.076692	0.076088	0.029443	0.044652	-0.061933	-0.098470	0.095924	-0.043948	0.094835	0.093741	-0.063018	-0.088756	-0.090420	-0.106453	-0.101643	0.038927	0.083237	0.038810	-0.052476	-0.073749	0.090798	0.034565	0.108388	0.051889	0.097540	0.087061	-0.075562	-0.087781	-0.103581	-0.030328	-0.078047	-0.105846	0.073459	0.082532	0.083901	-0.088529	-0.066089	-0.086463	-0.080962	0.100924	0.078147	0.056062	-0.067440	0.057551	-0.078585	-0.040243	-0.090584	-0.080130	0.062390	0.074369	-0.116652	-0.056958	-0.078756	0.092744	0.095965	0.099882	-0.075922	-0.097208	0.078524	-0.067487	-0.050474	0.099793	-0.096806	-0.080392	-0.090524	0.067772	-0.050629	-0.096755	-0.105425	0.097451	0.035120	0.091946	0.097784	-0.085554	0.029244	0.079310	0.039636	-0.099331	0.101424	-0.094444	0.048507	-0.064022	-0.070400	0.063762	-0.076831	0.056817	-0.107408	-0.086003	-0.074628	0.114245	0.078283	-0.087401	-0.080109	-0.086796	-0.097260	0.065679	
-0.041211	0.029252	0.023986	0.040194	0.015589	0.003803	0.033255	-0.039491	0.037369	0.014299	0.045227	0.045160	-0.030903	0.007270	-0.021117	0.013097	0.035191	0.015113	0.012593	0.015225	0.038286	-0.017068	-0.036814	0.052609	0.018568	0.027685	0.006278	-0.006526	-0.017910	0.035684	0.038112	0.032223	-0.039625	0.011947	-0.034221	0.009055	0.004899	-0.005978	0.051842	0.052971	0.000784	0.046633	-0.025190	0.018713	0.043582	-0.000404	0.036229	-0.058617	0.049115	-0.019434	-0.058528	0.029375	0.027669	-0.044732	-0.030639	-0.040424	0.044188	-0.001073	0.029861	0.055778	0.040447	-0.047754	-0.020701	-0.042847	0.042384	-0.021641	-0.063361	-0.048219	-0.037316	0.016218	0.036309	-0.004121	-0.038439	0.040348	-0.043546	0.004703	0.017799	-0.021325	0.015161	0.032274	-0.012194	-0.003161	-0.019937	-0.045723	0.000740	-0.023213	0.003143	-0.044990	0.010076	0.000461	0.035687	-0.051722	0.047188	-0.022947	0.033871	-0.048535	-0.019745	0.042776	-0.004156	0.047875	
0.065541	0.057494	0.055257	0.075811	0.075499	-0.103667	0.030937	-0.086967	-0.063568	-0.103987	-0.057251	0.091746	-0.074429	0.086926	0.054271	0.058775	0.072564	0.068289	-0.096835	0.075119	0.082351	-0.070722	-0.069785	0.096061	0.100674	0.016046	-0.024703	-0.109374	0.086414	-0.079750	0.003511	-0.115010	0.019445	0.127850	-0.085765	0.038920	0.086456	0.111529	-0.038119	-0.068007	0.087568	0.063003	-0.083828	-0.065195	-0.075836	-0.065882	0.074031	-0.068665	0.083528	-0.057868	0.076861	-0.077433	0.067465	0.083099	0.041229	0.090930	-0.094291	-0.049298	0.085333	0.111355	-0.076551	0.056057	0.097036	-0.079715	-0.048164	0.114566	0.080920	0.115623	-0.081376	0.042285	0.107295	-0.083121	-0.099265	-0.020490	0.046144	0.100124	-0.046068	-0.111793	0.065934	0.084413	0.054433	-0.073623	-0.060833	-0.089872	0.088099	0.066070	-0.074005	0.083097	0.095772	-0.079200	0.059413	0.078192	0.088799	-0.069555	0.086285	-0.036210	0.059636	0.063802	-0.068140	0.093487	
-0.022710	0.106363	0.075866	-0.073718	0.071607	-0.059033	-0.008066	-0.074811	-0.095598	-0.055505	0.040979	0.076251	0.067827	0.041804	-0.045494	-0.078956	-0.087942	-0.077780	0.064452	0.064604	-0.074584	0.081005	0.077832	0.107739	-0.050221	-0.069757	-0.057969	0.048093	0.080483	-0.056891	0.058865	0.069256	-0.070035	0.063506	0.055518	0.051293	0.078136	0.060140	-0.070468	-0.095045	-0.005824	-0.100907	-0.011777	0.085317	-0.086415	-0.058306	0.089637	0.094632	-0.058476	0.096955	0.102173	-0.042370	0.079326	0.081294	-0.072080	0.059383	-0.089223	-0.088135	0.071515	0.082984	0.082782	0.100046	0.064806	0.083213	-0.072519	0.063486	0.037512	0.103409	-0.042696	-0.107428	0.035981	-0.030269	-0.060999	0.032560	0.035813	-0.055407	0.000692	-0.083543	-0.074415	-0.090971	0.078792	-0.084939	0.070466	0.080538	-0.066451	0.113679	-0.059815	0.067585	-0.088574	0.067996	-0.070775	0.090930	-0.080304	0.085305	0.074498	0.093215	0.071156	-0.048966	0.051401	-0.021477	
0.042778	-0.078588	0.051357	-0.042496	0.068555	0.075815	0.109874	0.067803	-0.071591	0.038221	0.008682	0.091954	-0.087685	0.071463	-0.098734	0.101500	0.065998	-0.067767	-0.040622	0.117133	0.078222	-0.030571	-0.113658	-0.095235	0.086657	-0.060367	0.035644	0.094637	0.048749	0.085875	0.091067	0.072901	-0.053610	0.058846	0.065343	0.100344	0.078852	0.075888	-0.102891	0.093916	-0.083091	0.082763	-0.008741	0.080107	0.064802	-0.068202	-0.088314	0.048898	-0.099415	0.061642	0.059281	0.041121	0.084342	0.064530	0.083469	-0.065533	0.086573	-0.069142	-0.048634	-0.073796	-0.081896	0.061516	0.058616	-0.079731	0.008708	-0.080686	-0.046893	0.069367	0.063192	-0.077845	0.056046	-0.109412	-0.042119	0.052480	0.103359	-0.103949	0.026583	0.082003	0.076470	-0.067587	-0.026453	0.074417	0.078808	0.087617	-0.068451	-0.109911	-0.058715	-0.083150	0.051916	-0.062470	0.083359	-0.081367	0.102000	-0.095198	0.070638	-0.109479	-0.055214	0.069212	0.077811	0.068442	
-0.069072	0.090955	-0.032529	0.070830	0.060267	-0.044101	0.082442	0.067536	-0.057823	-0.077651	0.090047	-0.066148	-0.094815	0.092294	0.083646	-0.078932	0.055279	0.042190	-0.034269	-0.066975	-0.084325	0.073197	0.060456	-0.083501	-0.089717	0.053054	0.022205	-0.083767	0.003373	-0.003738	-0.058708	-0.026780	0.066347	-0.057948	-0.083981	0.072990	-0.066366	-0.079534	-0.055450	-0.088236	0.076419	-0.069170	-0.057842	-0.052709	0.048085	0.075872	0.075262	0.090816	0.084133	-0.084683	-0.072461	-0.051816	-0.093769	0.077705	-0.007016	0.077816	-0.075654	-0.086911	-0.034274	0.032079	0.065514	-0.070915	-0.073867	0.096100	-0.043820	-0.079490	0.062446	0.091305	-0.071468	0.047868	-0.083371	0.089848	-0.056774	0.065270	0.075389	-0.042690	0.083972	-0.071147	0.074197	0.044384	0.048720	0.081004	-0.093259	0.060285	0.069638	-0.081969	-0.079248	0.089486	-0.084716	-0.013183	-0.074367	-0.061774	0.083049	-0.013635	-0.005407	0.060628	-0.071637	-0.077668	-0.086732	-0.026405	
0.018615	-0.010392	-0.001025	-0.002152	0.000160	0.013795	0.008229	-0.003996	0.017909	-0.009692	0.004503	-0.006425	-0.018395	-0.000910	0.005501	-0.004810	0.001228	-0.009952	-0.009122	0.003765	-0.000581	0.007653	-0.030930	0.007204	0.028590	-0.004603	-0.021559	0.022146	0.004765	0.038172	-0.004078	-0.041878	0.018080	-0.011974	0.001159	-0.002946	-0.016470	-0.015352	-0.003886	0.023715	-0.018182	0.016582	0.000286	0.015373	0.018171	-0.011103	0.023980	0.000838	0.019216	0.012962	0.003049	0.021818	0.016937	-0.004510	-0.003998	-0.006070	0.012125	-0.020499	-0.001756	-0.014859	0.005371	0.003200	-0.021696	-0.007988	-0.005770	0.008880	0.004410	-0.032277	0.025988	0.009697	0.009244	-0.000350	0.014738	-0.030770	0.014671	0.012875	0.007258	-0.011428	0.004431	-0.004998	0.007308	0.014240	-0.007918	-0.004382	-0.001926	0.011066	-0.029866	-0.021728	-0.005941	-0.014807	0.004349	0.002977	0.034442	0.023740	0.011678	-0.008021	-0.027310	-0.515624	0.029422	0.004695	
0.076814	-0.072759	0.066600	0.068584	0.058369	0.069317	0.034772	0.079648	-0.069404	-0.081733	-0.091539	0.073610	-0.079706	-0.088075	-0.060834	0.059407	-0.090462	-0.182196	-0.085108	0.070872	0.063456	-0.068622	0.075279	0.074094	0.051282	-0.072756	-0.044835	0.082247	0.054979	-0.079943	-0.059646	-0.087620	-0.071044	-0.077697	-0.085442	0.045178	-0.068342	0.076872	0.072703	-0.075246	-0.061185	0.053985	0.077312	-0.067297	0.050534	0.064702	0.069595	-0.062214	0.109461	-0.050593	0.073362	0.012369	-0.070036	0.061957	-0.064503	0.082564	-0.064857	-0.110101	0.065849	0.083379	-0.073946	-0.092395	0.103681	-0.082823	0.076009	0.078843	-0.080713	-0.076715	-0.051344	-0.079259	0.071657	0.080033	0.030330	0.082424	-0.055724	0.084315	0.071760	-0.078972	0.066818	0.052077	-0.076391	0.082410	0.074371	0.057278	-0.068343	0.083791	0.055519	-0.089736	0.079397	-0.071428	0.082686	0.058844	0.054716	0.101167	-0.056621	0.082146	-0.050001	-0.069920	0.064647	0.082024	
-0.062782	0.037845	0.071383	-0.051767	-0.045892	-0.044851	-0.025714	0.113269	-0.085787	-0.049185	0.090981	0.075210	0.040991	-0.091121	-0.082413	-0.067024	0.052490	-0.011098	0.104300	0.084715	-0.069807	0.080412	0.062300	0.003460	-0.064127	0.126059	-0.094787	-0.087684	0.045441	-0.079554	-0.060641	-0.058788	-0.064010	0.061414	0.101890	0.085858	0.042389	0.063295	-0.090293	0.071810	0.110535	0.099805	0.044971	-0.102202	-0.079665	-0.030968	-0.115096	0.088619	-0.017480	-0.081521	0.100190	0.054933	0.120147	-0.096755	0.118306	-0.091130	0.096849	-0.061663	0.066311	0.057945	-0.105122	0.089601	0.047369	-0.071351	-0.096341	-0.072753	0.130645	-0.042777	-0.030021	0.066945	0.078972	0.092359	-0.060976	-0.052267	-0.053994	-0.080148	0.037486	0.094306	0.119072	0.043924	-0.061441	-0.072875	-0.042914	0.094215	0.090730	0.103179	-0.084179	0.096202	-0.056668	-0.032599	0.099856	0.060118	0.065348	-0.123164	0.056976	-0.077679	0.071997	0.064172	-0.032991	0.078254	
