0.009766	0.112253	0.022017	0.034949	0.019211	0.108563	0.006792	0.140583	0.139769	-0.032487	0.157730	0.013646	0.018154	0.188872	-0.062678	-0.127379	0.020826	0.030790	0.109782	-0.021125	-0.010904	0.007477	-0.048523	-0.005185	-0.153500	0.034123	0.011912	0.022849	-0.014271	-0.016067	-0.106186	0.019960	-0.013989	0.018034	-0.101489	0.035531	-0.093952	-0.084564	0.001554	-0.005295	-0.024391	-0.022903	0.032592	0.176671	-0.001591	0.030051	0.070093	-0.165170	-0.052440	0.066986	0.070092	0.036650	-0.089820	0.080706	0.011617	0.012553	0.054128	-0.050625	0.104953	-0.014486	-0.025789	0.041554	0.189851	0.017932	-0.027926	0.002194	-0.022327	0.044038	-0.022164	0.019956	0.006231	0.002747	0.075231	-0.157649	0.031388	-0.009247	-0.152039	-0.045648	0.036930	-0.027085	0.008109	-0.172648	0.171715	0.000187	-0.082258	0.029829	0.020223	-0.018842	0.008578	-0.029105	-0.103771	-0.012034	-0.092547	-0.010509	-0.014851	0.023993	0.023372	0.177605	-0.055150	-0.005282	-0.003903	-0.103242	0.116721	0.114495	0.020720	-0.043879	0.014218	-0.026227	0.031995	0.024554	0.002753	0.021300	-0.005305	-0.022212	0.010270	-0.098539	0.019572	-0.029770	0.112561	0.167966	0.014792	-0.011649	-0.015260	-0.028903	0.024003	0.006745	-0.017128	0.041441	0.045166	0.163159	-0.075802	-0.012320	-0.092982	0.037976	-0.015236	0.044239	-0.094282	0.030192	0.144553	0.010711	0.024349	-0.206392	0.037756	-0.002557	-0.018552	0.102551	0.022858	-0.011535	-0.035279	0.038114	-0.041585	-0.003539	-0.019054	0.079345	0.078769	0.030681	0.027732	0.053421	0.081986	0.128355	0.002527	-0.145721	0.036343	-0.089068	-0.020673	0.019314	0.129893	-0.003797	0.058688	-0.073210	-0.039346	0.139456	0.010804	-0.020491	-0.031481	0.007087	-0.010357	-0.028179	0.026927	0.005099	-0.007799	0.034106	0.006265	0.004930	-0.037543	-0.113380	0.040705	0.025343	-0.089009	-0.054782	-0.039618	-0.095335	0.013161	-0.075800	0.109384	-0.010323	0.049436	0.058596	-0.088076	-0.011813	
0.019715	-0.010073	-0.000056	-0.005306	0.022102	0.059258	-0.019972	0.001044	-0.108878	0.023770	-0.010113	-0.010397	0.009711	-0.102736	-0.065425	-0.043077	-0.106575	-0.032005	-0.022036	0.001219	-0.018146	-0.026850	-0.092410	-0.059837	-0.026577	0.015620	0.003738	0.037460	0.024625	0.014819	0.053788	0.108450	-0.005252	0.062522	0.140997	0.000321	-0.082913	-0.104354	-0.096517	-0.021729	0.004851	-0.026755	0.069890	-0.011219	0.010281	0.010065	0.074406	0.074709	-0.050951	-0.012009	0.047801	0.050399	0.049645	-0.036107	-0.001968	0.015736	0.055766	0.084810	-0.089865	-0.062736	0.025493	0.067524	-0.040510	-0.035792	-0.009101	-0.006805	-0.018087	-0.040311	0.013634	-0.029422	-0.031950	-0.007325	-0.067643	-0.017525	0.007103	0.081212	0.139737	0.015218	-0.067304	0.014907	-0.010921	-0.078978	-0.029978	-0.009814	-0.023266	-0.009651	-0.015077	0.005215	-0.031020	0.023734	-0.106898	-0.016057	0.027970	0.070619	0.002672	-0.013084	0.023950	-0.095654	-0.099751	-0.014050	0.110679	0.030320	0.104012	-0.094844	-0.003901	0.029128	-0.005620	-0.003339	-0.020597	-0.046927	-0.000960	-0.033517	0.016367	0.032791	0.030602	-0.184187	0.005249	0.033818	-0.033966	-0.037049	-0.000094	0.031453	-0.049240	0.026350	0.008417	0.026905	-0.026153	-0.056848	0.064899	0.003185	0.013620	0.003042	-0.060961	0.074430	0.103393	0.057356	0.028541	0.024575	-0.013032	0.046851	0.016309	-0.014700	0.048293	0.059187	-0.082000	-0.145593	-0.027748	0.001723	-0.019339	-0.026623	0.099764	-0.026411	-0.021440	0.091974	0.158367	-0.179319	-0.049520	0.060497	0.048543	0.087014	-0.010990	-0.038429	-0.006800	-0.032038	-0.002072	-0.031977	0.061829	-0.066211	-0.042948	-0.030032	0.011521	-0.058390	0.011686	-0.028930	0.061628	0.040112	0.008314	0.037819	0.035685	-0.010523	0.097416	-0.038791	0.057199	-0.039328	-0.011350	0.086423	-0.025219	0.015784	0.047452	0.011895	-0.019877	0.004281	0.007400	-0.053119	0.001277	0.042103	-0.022244	0.019911	-0.021348	-0.004408	
-0.018815	0.013652	-0.017418	0.001898	0.006811	0.013321	-0.015692	0.054541	-0.076408	-0.001784	-0.016796	-0.067355	-0.004426	-0.115276	-0.037253	-0.044008	-0.079075	-0.041047	0.005456	-0.008304	-0.009633	-0.026611	-0.083863	-0.041697	-0.029949	0.025346	0.011104	0.009533	0.028321	0.006404	0.023420	0.091639	0.000473	0.080705	0.162067	-0.013361	-0.109769	-0.123353	-0.091662	-0.032653	-0.003390	-0.033216	0.091527	-0.001855	0.019433	-0.083931	0.015939	0.065743	-0.062494	0.013148	0.073619	0.038219	0.004061	-0.059373	-0.019051	-0.031211	0.022455	0.016588	-0.090111	-0.065980	0.028105	0.020910	-0.011718	-0.013849	-0.026016	0.001945	-0.000533	-0.023787	-0.002321	-0.020937	-0.035512	-0.008018	-0.056823	-0.037939	0.008350	0.070629	0.110815	0.019199	-0.064963	0.024633	-0.000022	-0.100707	-0.053629	-0.020909	0.003152	0.003197	0.014758	0.016975	-0.004122	0.008382	-0.087408	-0.006399	0.036133	0.035470	0.011835	-0.016331	0.027812	-0.005266	-0.057962	-0.022455	0.092559	0.037982	-0.116671	0.074552	0.004073	0.035367	0.025484	-0.028843	-0.033141	-0.084333	-0.007321	-0.022090	-0.014994	0.005785	0.031112	-0.136875	0.015246	0.029700	-0.040492	-0.051262	-0.010458	0.061697	-0.040177	0.026117	-0.007864	0.016724	-0.030335	-0.054927	0.023872	0.022990	-0.002379	-0.003203	-0.033428	-0.109078	0.092477	0.080181	0.057854	0.020308	-0.040931	0.028002	0.022650	-0.035098	0.018633	-0.019954	-0.055410	-0.116151	0.060237	-0.006458	-0.027063	-0.015069	0.125971	0.002010	-0.022122	0.065798	0.192952	-0.185892	-0.019640	0.079422	0.018769	0.056635	0.006684	-0.014459	-0.029195	-0.056530	-0.009794	-0.013522	0.082043	-0.040991	-0.035505	-0.032521	0.025472	-0.026803	0.019071	-0.036133	0.101858	0.058921	-0.003608	0.028043	0.005845	0.002836	0.133688	-0.006008	0.109909	0.164678	-0.025866	0.055844	-0.047839	0.006438	0.070567	0.030598	-0.038104	-0.042972	0.013244	-0.060771	0.026423	0.032921	-0.033144	-0.091229	-0.005955	-0.018583	
0.011641	-0.107759	-0.031858	-0.011175	0.036331	0.035475	-0.022789	0.027064	-0.095394	0.027176	0.009655	-0.041230	0.002113	-0.097428	-0.008649	-0.015240	-0.111742	-0.040358	-0.016857	-0.015100	-0.007498	-0.034770	-0.106516	-0.066467	-0.011203	0.016044	-0.000756	0.025787	0.022972	0.012554	0.083107	0.082607	-0.010655	0.086984	0.139904	0.012692	-0.147509	-0.132032	-0.115505	-0.028841	-0.013800	-0.040512	0.105947	0.028721	0.007724	-0.019212	0.038477	0.040756	-0.041046	-0.008240	0.028008	0.028688	0.021024	-0.033640	0.005550	-0.014982	0.039623	0.041066	-0.058984	-0.089036	0.045329	0.044218	0.018539	-0.060454	-0.017014	0.007902	-0.008685	-0.059492	0.006796	-0.019126	-0.045212	-0.001202	-0.031958	-0.043742	0.015843	0.098680	0.137790	0.026926	-0.089307	0.014005	-0.007537	-0.123999	-0.010942	-0.014135	0.028047	-0.019949	-0.001155	0.027348	-0.018931	0.015450	-0.062977	-0.017164	0.005161	0.056490	-0.001135	-0.010565	0.035900	-0.040104	-0.080670	-0.014050	0.070328	0.008105	-0.128855	0.099886	-0.010937	0.014165	0.012230	-0.014956	-0.016695	-0.026211	0.007963	-0.012139	0.044891	0.015311	0.051462	-0.125270	0.011283	0.043531	-0.155108	-0.072118	-0.004802	0.043281	-0.052634	0.017114	0.016255	0.021415	-0.040422	-0.036601	0.044267	-0.018268	0.039015	0.000400	-0.100627	-0.101591	0.116538	0.058222	0.089046	0.045754	-0.008055	-0.009104	0.025567	-0.052060	0.027303	0.071794	-0.063316	-0.151464	-0.048863	0.007387	-0.017041	-0.020384	0.129000	-0.031339	-0.027691	0.039606	0.185292	-0.163921	-0.080495	0.093304	-0.073252	0.117260	-0.030006	0.009387	-0.036797	-0.013143	-0.001834	-0.023123	0.035249	-0.053387	-0.014989	-0.004501	0.011533	-0.031366	0.027779	-0.043177	0.081811	0.040550	-0.010866	0.033787	-0.053672	-0.006146	0.115525	0.024525	0.082546	-0.062851	-0.040615	0.077935	-0.003223	0.000224	0.045136	0.026667	-0.055409	-0.019914	0.017760	-0.080988	0.000040	0.030170	-0.021929	-0.064738	0.056985	-0.029786	
0.003639	-0.133321	-0.052764	-0.018805	0.021073	0.014353	-0.019615	-0.017436	-0.068208	0.056518	-0.013631	-0.069042	0.010556	-0.026419	0.061581	0.048464	-0.137590	-0.029248	-0.023680	-0.013704	0.002573	-0.024817	-0.086595	-0.046756	0.039294	-0.009871	-0.011847	0.003000	0.011458	0.006641	0.108400	0.057073	-0.022399	0.066314	0.108111	0.057689	-0.174994	-0.108505	-0.139191	-0.019176	-0.028028	-0.036448	0.089123	0.074662	-0.014203	0.000934	0.015583	0.010962	-0.014040	-0.032607	-0.018311	0.008902	-0.034321	-0.003087	0.016342	-0.016050	0.015175	0.019113	-0.023081	-0.104783	0.060053	0.023321	0.056054	-0.081171	-0.005656	0.017467	-0.003571	-0.041007	0.001711	0.005071	-0.032500	0.005665	-0.000180	-0.066389	0.027254	0.074194	0.105980	0.015390	-0.078878	0.004155	0.000214	-0.148414	0.047475	-0.009891	0.058368	-0.016968	-0.017829	0.017984	-0.007154	0.022942	0.083765	-0.005726	-0.020556	0.072508	-0.010794	-0.001247	0.027061	-0.009824	-0.058380	-0.000580	0.010870	-0.023152	-0.110239	0.126816	-0.018019	0.032478	0.012746	-0.003214	0.005970	0.007381	0.006201	0.005332	0.076501	0.043274	0.075118	-0.097749	0.002285	0.031525	-0.181292	-0.095262	-0.000443	0.020687	-0.039361	0.002991	0.025035	0.011815	-0.095941	-0.023110	0.024721	-0.087531	0.158563	-0.005820	-0.131604	-0.118509	0.095251	0.032102	0.121625	0.067999	0.022024	-0.059417	0.019897	-0.073019	0.003186	0.089129	-0.034258	-0.178829	-0.075173	0.014743	-0.008495	-0.013173	0.103164	-0.025592	-0.023615	-0.019798	0.155880	0.087093	-0.112278	0.070424	-0.103859	0.151661	-0.055098	0.050208	-0.060835	0.067672	0.007331	-0.007857	0.001871	-0.034796	0.012323	0.092722	-0.030364	-0.002761	0.038389	-0.035392	0.059193	0.018149	-0.022062	0.021601	-0.073451	0.003326	0.089144	0.090002	0.051470	-0.089863	-0.056089	0.046035	0.022272	-0.013079	-0.066892	0.006271	-0.038203	-0.040676	0.025031	-0.051018	-0.026717	0.021107	0.010295	-0.080648	0.081667	-0.036562	
-0.030786	0.057803	0.062340	0.007193	-0.046696	0.000116	-0.017295	0.108124	-0.038143	-0.142583	-0.028648	0.149610	0.016014	0.104671	0.102343	0.024147	0.070385	-0.032596	-0.013180	-0.005943	0.001319	-0.044292	-0.044541	-0.035799	-0.141739	0.001291	0.014150	-0.001342	0.012989	-0.003556	0.062967	-0.080681	0.022450	-0.011109	-0.068103	-0.062791	0.067288	0.066887	0.077060	-0.000087	-0.010592	-0.011751	0.004825	0.080031	-0.009505	0.001748	-0.025146	-0.055487	-0.059178	0.065745	-0.028901	-0.037961	-0.020192	0.093102	-0.026811	-0.019380	0.087741	0.032309	0.002722	-0.042573	0.026025	-0.092627	0.068456	-0.078539	-0.009693	0.042290	0.000196	-0.020396	0.008361	-0.026321	-0.006760	-0.016404	-0.103372	-0.035233	-0.022227	-0.077525	-0.054656	0.020679	-0.008071	0.027973	-0.033918	-0.068051	0.023129	-0.019204	-0.037373	-0.019190	0.023407	-0.010737	0.027195	-0.005398	-0.160432	0.010151	0.026010	0.030162	0.036310	-0.036357	-0.058535	0.058649	-0.022735	-0.040779	-0.046405	-0.017749	0.177058	-0.004622	-0.023762	0.074529	-0.030776	0.000005	-0.031635	0.024754	-0.006391	0.010010	0.060299	0.069926	-0.003230	0.043433	-0.035569	0.000925	0.057827	0.107919	-0.030879	0.020421	-0.030037	-0.058792	-0.014582	-0.000684	0.009673	0.031067	-0.071380	-0.130715	0.050597	0.019158	0.118153	0.036044	0.045524	0.039243	-0.147969	-0.088665	-0.109410	-0.096634	-0.001435	-0.171573	-0.022263	-0.076076	-0.063508	0.040425	-0.117715	0.032509	0.014144	0.004422	-0.090511	0.011842	0.009715	0.005157	-0.027038	-0.023553	0.162590	-0.008762	0.100502	-0.012066	-0.072155	-0.052081	0.074032	-0.049324	0.027200	-0.021388	-0.082397	0.059978	0.183102	0.080718	0.011540	-0.159768	-0.038909	0.034665	-0.079169	0.070250	-0.010359	0.017307	-0.040056	-0.028888	0.064856	0.197683	-0.051780	-0.028882	0.068723	0.032730	0.030298	-0.030287	0.032373	0.054378	0.033064	-0.021232	-0.006074	0.066707	-0.108961	-0.010583	-0.010177	-0.035350	0.018528	-0.000610	
-0.036753	0.056812	0.042252	0.006113	-0.043582	-0.016084	-0.011014	0.133319	-0.062629	-0.142293	-0.052096	0.175967	0.009613	0.093649	0.072173	0.110257	0.111683	-0.039804	-0.089012	-0.008546	-0.005070	-0.051183	-0.079859	-0.042978	-0.152599	-0.004904	0.023643	-0.016246	0.013384	-0.008288	0.037977	-0.100410	0.015503	0.009468	-0.045383	-0.076540	0.089571	0.082872	0.078794	-0.009802	-0.018870	-0.018730	0.023514	0.075631	-0.005296	-0.005349	-0.045467	0.004056	-0.041147	0.038665	-0.054614	-0.043525	0.006212	0.135742	-0.025687	-0.034291	0.065527	0.056291	0.013443	-0.010016	0.039454	-0.101229	0.066345	-0.109376	-0.006235	0.040828	-0.008693	0.012515	0.010466	-0.032456	0.008395	-0.020193	-0.127957	-0.015570	-0.025487	-0.078920	-0.032801	0.027664	0.033810	0.036497	-0.038100	-0.045668	-0.003303	-0.017596	0.104331	-0.027781	0.024944	-0.025379	0.017657	-0.010571	-0.132602	0.018966	0.024892	0.065076	0.044750	-0.035829	-0.061844	0.028959	-0.047305	-0.035430	-0.028895	-0.053601	0.153140	-0.035349	-0.034302	0.050165	-0.045571	-0.013321	-0.047013	0.059121	0.005582	0.020592	0.033667	0.079629	0.020615	0.042072	-0.041064	0.011792	0.033326	0.100951	-0.037670	0.000822	-0.016858	-0.068310	-0.019273	0.007971	0.011203	0.051769	-0.073462	-0.163178	0.057304	0.021432	0.144830	0.001102	0.087680	0.065862	-0.176673	-0.067108	-0.135668	-0.115383	0.004700	-0.175370	-0.042011	-0.096418	-0.103027	-0.010182	-0.138634	0.037036	0.006993	-0.001085	-0.144573	0.009709	0.006090	-0.016010	-0.053744	-0.016596	0.216634	0.011630	0.102508	-0.044036	-0.075144	-0.030577	0.073514	-0.049003	0.039742	-0.008473	-0.108458	0.059854	0.197765	0.106205	0.013425	-0.184547	-0.028677	0.037887	-0.071673	0.069838	-0.022500	0.010345	-0.029969	-0.021900	0.049158	0.211510	-0.079203	-0.020705	0.087518	0.062321	0.052615	-0.034907	-0.037941	0.074154	0.048438	-0.034252	-0.002474	0.096833	-0.132354	0.001406	-0.001633	-0.039318	-0.000805	-0.020132	
-0.023705	0.033408	0.051101	-0.001954	-0.030168	-0.032786	-0.011091	0.148929	-0.038209	-0.166555	0.034249	0.122841	0.003512	0.078597	-0.060918	0.138905	0.087337	-0.024652	-0.115064	0.002194	0.005262	-0.036521	-0.062711	-0.023306	-0.137584	0.002173	0.012166	0.019137	0.021560	-0.000032	0.055479	-0.081655	0.009784	-0.014902	-0.046944	-0.063561	0.114241	0.046038	0.102573	-0.018842	-0.002486	-0.023342	0.002298	0.050046	0.004227	-0.018100	-0.010513	-0.031142	-0.017699	0.011085	-0.032154	-0.025191	0.002682	0.112406	-0.016959	-0.048753	0.043323	0.029869	0.057357	-0.028201	0.058337	-0.118295	0.036942	-0.093512	0.001129	0.032941	0.005945	-0.003112	0.016326	-0.020252	-0.001990	-0.009123	-0.077852	0.005770	-0.032633	-0.053120	-0.059783	0.016904	0.014862	0.018934	-0.030316	0.106106	-0.038246	-0.011276	0.104856	-0.011534	0.010885	-0.014731	0.015466	0.000208	-0.074165	0.028198	0.000887	0.043929	0.033664	-0.029457	-0.050938	0.048038	-0.042884	-0.029367	-0.007328	0.014744	0.130035	-0.011711	-0.027421	-0.025996	-0.056594	-0.009580	-0.032846	0.036385	-0.004962	0.024769	0.006294	0.052966	0.042530	0.062005	-0.029963	0.021834	0.007426	0.078598	-0.022703	-0.014473	-0.002983	-0.055344	-0.010662	0.015724	0.018527	0.130924	-0.049042	-0.141607	0.029841	0.012958	0.118855	0.017763	0.065150	0.048180	-0.178911	-0.044717	-0.136762	-0.074649	-0.004747	-0.152140	0.000554	-0.086141	-0.079849	0.015179	-0.114218	0.026326	0.017345	-0.003243	-0.118214	0.015529	-0.001835	0.012655	-0.073275	-0.001319	0.192801	-0.009039	0.072177	-0.043209	-0.093908	-0.012952	0.094762	-0.022294	0.033673	0.012426	-0.116511	0.043289	0.158631	0.057549	0.025105	-0.131693	-0.019602	0.028125	-0.051748	0.050338	-0.015607	0.005895	-0.012674	-0.015316	-0.021909	0.168632	-0.019859	0.001105	0.073951	0.090813	0.029047	-0.026638	0.053504	0.058945	0.018968	0.003300	-0.010918	0.126090	-0.105855	-0.011318	-0.021956	-0.061310	-0.020178	-0.011347	
-0.007412	-0.011914	0.031169	-0.017000	-0.009842	-0.055677	-0.005824	0.174505	-0.034870	-0.139823	0.059233	0.004073	-0.011204	0.057575	-0.090889	0.114570	0.043812	-0.004683	-0.139793	0.011498	0.011775	-0.020630	-0.041714	0.009934	-0.152563	-0.003154	0.001311	0.039347	0.029944	0.007234	0.026364	-0.102860	0.000271	-0.038593	-0.025133	-0.039953	0.146656	0.020945	0.130798	-0.026229	0.007095	-0.021659	0.024694	-0.002853	0.019371	-0.038616	0.009240	-0.021240	0.005156	-0.016632	-0.058573	-0.006379	0.028886	0.084908	-0.003445	-0.031869	0.004803	0.005903	0.103693	-0.044509	0.079761	-0.158219	0.007383	-0.068190	0.016188	0.018574	0.017080	0.014287	0.006342	-0.003298	-0.002537	-0.002808	0.001489	0.027493	-0.037787	-0.010773	-0.090112	0.007131	-0.005019	-0.001051	-0.019429	0.153517	-0.086801	-0.006555	0.076391	0.001418	-0.006436	0.002611	0.023072	0.008870	0.124894	0.036453	-0.025181	0.019810	0.018400	-0.021075	-0.029539	0.017761	-0.020725	-0.014200	0.028305	0.094157	0.105907	0.012232	-0.011093	-0.072059	-0.056311	0.001828	-0.015789	0.014295	-0.010296	0.013360	-0.019747	0.079709	0.076271	0.082919	-0.008356	0.010355	-0.019940	0.032636	-0.004029	-0.046800	0.009188	-0.036303	0.008237	0.023335	0.024450	0.152479	-0.003694	-0.092811	-0.003922	0.000038	0.089486	0.027518	0.039160	0.071684	-0.151026	-0.019896	-0.144770	0.005958	-0.010132	-0.112469	0.023171	-0.065988	-0.052205	0.042556	-0.139209	0.008648	0.025076	-0.011217	-0.104281	0.021087	-0.009402	0.039115	-0.102528	0.030041	0.166925	0.008572	0.041997	-0.073274	-0.111121	0.013319	0.119123	0.029895	0.024116	0.023593	-0.098389	0.025113	0.111449	0.004947	0.035533	-0.072595	0.000950	0.010295	-0.011393	0.012488	-0.007993	-0.005277	0.004241	-0.004348	-0.069547	0.116092	0.014071	0.075649	0.057289	0.145633	-0.009794	-0.010795	0.138252	0.036920	-0.012067	0.052248	-0.011936	0.155732	-0.077983	-0.025083	-0.033570	-0.039333	-0.102701	0.001824	
-0.015765	0.012507	0.051800	-0.008843	-0.031570	-0.031534	-0.014537	0.148245	-0.061620	-0.189799	0.083475	0.095252	-0.003705	0.058253	-0.119950	0.150336	0.072483	-0.015905	-0.117246	-0.004219	0.006001	-0.029878	-0.055127	-0.004934	-0.121436	0.012414	0.011135	0.060655	0.023827	0.011527	0.058806	-0.030536	-0.001077	-0.015992	-0.049737	-0.052457	0.125662	-0.002997	0.107412	-0.035395	0.009578	-0.030796	-0.019121	0.022885	0.007402	0.002876	0.013819	-0.053683	0.012077	-0.062263	-0.011723	-0.011139	0.000126	0.140151	-0.012993	-0.050013	0.027463	-0.007675	0.134900	-0.008935	0.094296	-0.015799	-0.020726	-0.110622	-0.007838	0.027388	0.007161	-0.014599	0.022131	-0.013328	-0.011633	0.001231	-0.024657	0.047046	-0.029615	-0.032292	-0.036976	-0.000204	-0.022621	0.010140	-0.018137	0.131188	-0.062434	-0.001607	0.104417	0.014782	0.022207	-0.010398	0.009915	0.015432	0.087764	0.045695	0.021952	0.043233	0.029024	-0.015215	-0.039522	0.047759	-0.040044	-0.022325	-0.031221	0.064661	0.082332	0.037229	-0.018579	-0.049815	-0.073129	-0.019042	-0.029540	0.040356	-0.021033	0.027779	-0.047568	0.004377	0.054959	0.100976	-0.019182	0.032324	-0.015743	0.057251	-0.013608	0.004577	0.022611	-0.045793	-0.017505	0.030467	0.015926	0.134212	-0.025403	-0.116296	0.022301	0.004522	0.107988	0.038913	0.051256	0.009531	-0.185017	-0.000137	-0.117859	-0.045832	-0.013557	-0.132192	0.045366	-0.080853	-0.026142	0.030803	-0.076773	0.017998	0.015449	-0.002453	-0.076039	0.025087	-0.010877	0.010964	-0.074069	0.013744	0.197800	-0.032971	0.015223	-0.040926	-0.092845	-0.012733	0.073233	0.003794	0.016444	0.032491	-0.144329	0.008960	0.134774	0.032124	0.023155	-0.100263	-0.023402	0.017887	-0.032335	0.031319	-0.015296	0.014347	0.022255	-0.017052	-0.046428	0.138713	0.044468	-0.020211	0.043407	0.115040	0.012690	-0.017162	0.054451	0.043255	0.004441	0.028262	-0.017063	0.186166	0.013901	-0.011981	-0.043978	-0.083382	-0.032531	-0.010781	
